Wall time,Step,Value
1707969742.4578817,6528,-0.15940013527870178
1707969746.014327,6531,-0.17419707775115967
1707969764.1094425,6546,-0.16971628367900848
1707969769.80465,6551,-0.1673571914434433
1707969785.4472153,6564,-0.15199530124664307
1707969791.6742575,6569,-0.17241626977920532
1707969811.0061865,6585,-0.16246089339256287
1707969817.0914378,6590,-0.1640806496143341
1707969827.2457423,6599,-0.15426766872406006
1707969846.4195805,6615,-0.1609816551208496
1707969887.2393105,6649,-0.16583964228630066
1707969917.2023783,6673,-0.1653977781534195
1707969977.6268733,6720,-0.1470099687576294
1707969988.9803157,6730,-0.15435339510440826
1707969993.5216901,6734,-0.14765357971191406
1707970012.288957,6750,-0.15906551480293274
1707970024.7538235,6761,-0.16333715617656708
1707970071.003625,6802,-0.15097565948963165
1707970118.4789066,6842,-0.16437691450119019
1707970128.6315827,6850,-0.16547830402851105
1707970139.959495,6859,-0.16904285550117493
1707970158.328559,6875,-0.16432805359363556
1707970205.2145705,6916,-0.15487225353717804
1707970208.4527702,6919,-0.17252932488918304
1707970220.500629,6930,-0.15500390529632568
1707970276.5002844,6975,-0.16857926547527313
1707970296.9268568,6991,-0.1598770022392273
1707970303.3188381,6996,-0.16146457195281982
1707970305.8923035,6998,-0.1514061987400055
1707970330.195315,7018,-0.17632697522640228
1707970344.1286573,7029,-0.1642152965068817
1707970375.4940076,7054,-0.15492013096809387
1707970454.4695153,7117,-0.16123951971530914
1707970458.1155672,7120,-0.161332368850708
1707970465.5682292,7126,-0.1699502170085907
1707970509.983835,7164,-0.16445371508598328
1707970525.245847,7178,-0.15821877121925354
1707970527.417582,7180,-0.1773703545331955
1707970556.6807852,7207,-0.16120252013206482
1707970576.252546,7225,-0.16319450736045837
1707970606.5912037,7253,-0.16328299045562744
1707970629.6675067,7274,-0.16061630845069885
1707970666.7535295,7308,-0.14877133071422577
1707970694.8792648,7334,-0.1562562882900238
1707970699.120545,7338,-0.15931527316570282
1707970715.27836,7353,-0.1594848483800888
1707970730.3357773,7367,-0.16434654593467712
1707970792.421568,7424,-0.1589018553495407
1707970804.190693,7435,-0.1624773144721985
1707970805.235913,7436,-0.16148126125335693
1707970835.645674,7464,-0.1677931249141693
1707970839.971376,7468,-0.1472046673297882
1707970842.150312,7470,-0.15727858245372772
1707970854.914561,7482,-0.14855417609214783
1707970880.7286234,7506,-0.16034501791000366
1707970893.6024523,7518,-0.1646614968776703
1707970902.2548957,7526,-0.17405514419078827
1707970908.7180524,7532,-0.1712074875831604
1707970920.5499003,7543,-0.15409313142299652
1707970929.1610649,7551,-0.14963299036026
1707970931.3506424,7553,-0.1707531213760376
1707970974.2399457,7593,-0.15872469544410706
1707970984.029813,7602,-0.14817124605178833
1707970986.1610599,7604,-0.1594003587961197
1707970989.3213954,7607,-0.16116081178188324
1707971022.3074899,7638,-0.16673216223716736
1707971028.755819,7644,-0.1534430831670761
1707971046.163208,7660,-0.1613113433122635
1707971119.6761155,7727,-0.14985796809196472
1707971123.4233468,7730,-0.15978974103927612
1707971156.964294,7756,-0.1535726636648178
1707971204.5513613,7794,-0.16502010822296143
1707971205.734777,7795,-0.16054272651672363
