Wall time,Step,Value
1707975023.795059,11212,-0.01545710675418377
1707975030.4514856,11218,-0.01577279530465603
1707975038.2683947,11225,-0.015218637883663177
1707975039.3507965,11226,-0.01572549343109131
1707975072.0741477,11256,-0.016270142048597336
1707975153.2283866,11330,-0.01619063876569271
1707975154.3603582,11331,-0.015471707098186016
1707975190.6020725,11364,-0.016702432185411453
1707975223.6845276,11394,-0.014711118303239346
1707975234.6418164,11404,-0.016148114576935768
1707975240.144348,11409,-0.01680363528430462
1707975277.5506263,11443,-0.015958109870553017
1707975283.027785,11448,-0.015767507255077362
1707975285.2194915,11450,-0.01580151915550232
1707975297.2674475,11461,-0.015027236193418503
1707975299.504695,11463,-0.015095479786396027
1707975369.306702,11526,-0.01599181443452835
1707975417.9236536,11570,-0.016102559864521027
1707975426.8996332,11578,-0.015217861160635948
1707975463.8627138,11611,-0.015781432390213013
1707975557.4313114,11696,-0.015241799876093864
1707975601.8732808,11736,-0.015637217089533806
1707975624.5130932,11756,-0.01643545925617218
1707975634.6249897,11765,-0.013669848442077637
1707975658.1325388,11786,-0.014858770184218884
1707975692.4585888,11817,-0.014899609610438347
1707975694.7007718,11819,-0.014844822697341442
1707975699.0665019,11823,-0.015426951460540295
1707975722.1198642,11844,-0.01476152241230011
1707975725.4070494,11847,-0.016009878367185593
1707975729.752501,11851,-0.015222113579511642
1707975747.3710356,11867,-0.015669167041778564
1707975757.5471392,11876,-0.015073617920279503
1707975764.160454,11882,-0.014938483946025372
1707975804.9713006,11919,-0.01422968041151762
1707975829.136296,11941,-0.01492626778781414
1707975844.7541387,11955,-0.01529750507324934
1707975861.4257967,11970,-0.01487718801945448
1707975863.5972242,11972,-0.015165286138653755
1707975869.209617,11977,-0.015452198684215546
1707975908.369323,12012,-0.014798162505030632
1707975924.905919,12027,-0.015308442525565624
1707975958.0775294,12057,-0.015299394726753235
1707975964.6593392,12063,-0.015690723434090614
1707975970.0592296,12068,-0.015264196321368217
1707975978.7544005,12076,-0.016069523990154266
1707976044.0875254,12135,-0.014630566351115704
1707976089.1362534,12175,-0.015033958479762077
1707976093.5893002,12179,-0.014463263563811779
1707976127.9157596,12210,-0.014697132632136345
1707976155.6155117,12235,-0.015177088789641857
1707976167.8475342,12246,-0.014904322102665901
1707976185.4703074,12262,-0.013995110988616943
1707976195.4321249,12271,-0.0147604551166296
1707976229.694492,12302,-0.015279285609722137
1707976231.8318772,12304,-0.015310193412005901
1707976236.296499,12308,-0.015884436666965485
1707976245.0224276,12316,-0.01564249023795128
1707976276.9526072,12345,-0.014877833425998688
1707976286.8702679,12354,-0.014681550674140453
1707976299.983781,12366,-0.014968495815992355
1707976304.3514562,12370,-0.015128503553569317
1707976330.7779224,12394,-0.01449558138847351
1707976335.1146808,12398,-0.015606850385665894
1707976337.2810686,12400,-0.015234706923365593
1707976360.204376,12421,-0.015206660144031048
1707976361.2860134,12422,-0.015296682715415955
1707976377.8326457,12437,-0.015803104266524315
1707976384.6554775,12443,-0.015458695590496063
1707976391.4443119,12449,-0.015091551467776299
1707976421.143012,12476,-0.015301903709769249
1707976423.3149145,12478,-0.015950484201312065
1707976425.4893868,12480,-0.016112620010972023
1707976471.692384,12522,-0.01595233380794525
1707976506.9130342,12554,-0.015403497032821178
1707976558.54917,12601,-0.01537206768989563
